episode,score,return,success,avg_score,avg_return,success_rate
38,-100.9627910530754,-47.859508550985076,False,-186.70503322006584,-86.43841642178327,0.0
39,-422.0835501310182,-212.64711514423388,False,-192.74037980752615,-89.67453690184611,0.0
40,-221.65109827318975,-91.01700237752118,False,-193.46314776916776,-89.708098538738,0.0
41,-122.78010968916516,-40.02220358021035,False,-191.73917123063111,-88.49624744218855,0.0
42,-126.00901590742117,-63.31999063727639,False,-190.17416753245948,-87.8968127563573,0.0
43,-48.039449659811496,-11.853316420846074,False,-186.8687089772816,-86.12835935320588,0.0
44,-132.91533335120462,-64.93292370953552,False,-185.6424958948708,-85.64664490675882,0.0
45,-204.17318348812907,-106.56713252831824,False,-186.05428895249872,-86.11154463168236,0.0
46,-278.11659312690165,-115.83978407451761,False,-188.05564339107272,-86.75781070652661,0.0
47,-225.58431227889977,-97.28312421038437,False,-188.85412570783498,-86.98175354703422,0.0
48,-47.00771760102233,-10.124319230432086,False,-185.8989922056097,-85.38055699877167,0.0
49,-159.2664206320803,-98.88711926672485,False,-185.35547033676215,-85.65620112668907,0.0
50,-113.41209088889639,-45.71281727119468,False,-183.91660274780483,-84.85733344957919,0.0
51,-100.94196754097437,-36.58404854863206,False,-182.28964911629834,-83.9107984515214,0.0
52,-216.98890809244767,-102.45406633982434,False,-182.95694255814735,-84.2673997570657,0.0
53,-77.36000485551523,-15.628053372394803,False,-180.9645475071543,-82.97231774980776,0.0
54,-88.31413970590341,-39.74049471732133,False,-179.2487992145385,-82.17172843439135,0.0
55,-180.4633221965593,-67.38384562488139,False,-179.27088145057525,-81.9028578378548,0.0
56,-49.40371597431897,-2.14950933344198,False,-176.95182492421358,-80.47869090027599,0.0
57,-158.56963450855784,-94.03301176609445,False,-176.62933035551788,-80.71648600318508,0.0
58,-163.5612109415632,-64.4599901170694,False,-176.40401795182902,-80.43620159135551,0.0
59,-79.74319155354301,-32.355958710034315,False,-174.76569886033263,-79.62128222048565,0.0
60,-101.44056348065843,-51.50831526177244,False,-173.54361327067141,-79.15273277117377,0.0
61,-135.55732068650474,-72.48378982503937,False,-172.92088716273426,-79.0434058376306,0.0
62,-235.89668315327023,-65.34690156745151,False,-173.9366258077429,-78.82249447843417,0.0
63,-119.68107352076001,-54.950100941900075,False,-173.07542656509239,-78.44356759690187,0.0
64,-204.7187155512397,-92.97830358298307,False,-173.5698529555009,-78.67067284668438,0.0
65,-175.8395231355583,-53.32240057190418,False,-173.60477095827102,-78.28069942707238,0.0
66,-175.38830434786934,-65.18606802523428,False,-173.63179419144674,-78.08229592098391,0.0
67,-171.70628800594426,-82.42823741930172,False,-173.60305529315565,-78.14716071946627,0.0
68,-101.0882852213562,-35.85861135731249,False,-172.53666161562919,-77.5252702876699,0.0
69,-111.59354867976143,-49.59019208400957,False,-171.6534280948195,-77.12041408181975,0.0
70,-6.718368564370223,-30.61095730613667,False,-169.29721295867023,-76.45599327073856,0.0
71,-52.21226937042864,-14.088449698474893,False,-167.64812924615978,-75.57757716408696,0.0
72,-29.107592637092623,-21.86557035700632,False,-165.72395512658943,-74.83157706954415,0.0
73,-62.96821539835951,-6.833829473788455,False,-164.3163422536,-73.90010107508175,0.0
74,-117.42979832625122,-37.72252427720224,False,-163.68274030863583,-73.41121490213743,0.0
75,-140.48598153982812,-77.30811678032069,False,-163.37345019171838,-73.46317359384653,0.0
76,-98.49485803877332,-19.735690637904014,False,-162.51978450549544,-72.75623302863676,0.0
77,-20.201570725358593,-23.397198982405925,False,-160.6714960148443,-72.11520661245194,0.0
78,46.610003916342464,11.339774246067641,False,-158.0140408875214,-71.04527096041964,0.0
79,-158.7792062221634,-51.192250458116945,False,-158.02372652466877,-70.79396690342847,0.0
80,-46.38923457067386,-21.535200890942242,False,-156.6282953752438,-70.17823232827241,0.0
81,-24.09328973680914,4.949438521671151,False,-154.99206073773226,-69.25073021901386,0.0
82,-170.642933614957,-60.27246837769651,False,-155.18292504111307,-69.14123922094902,0.0
83,-52.34097598079299,-22.783431879626484,False,-153.9438654138803,-68.58271142165597,0.0
84,-260.8202288787147,-52.4875018138682,False,-155.21620307417592,-68.39110178346803,0.0
85,-76.43928284859409,-33.2537399905491,False,-154.28941577740437,-67.97772105649251,0.0
86,-122.29370905316983,-51.404071150710266,False,-153.9173726759598,-67.78500419712296,0.0
87,-42.87001219473669,-27.523536310936663,False,-152.6409662336469,-67.32222870417829,0.0
88,-85.10188473031431,-40.84434709021412,False,-151.87347667110905,-67.02134368583778,0.0
89,-141.28701606466993,-33.8605428493186,False,-151.75452767553108,-66.64875041801172,0.0
90,-46.74927550243065,-10.416270739501783,False,-150.58780265138552,-66.02394508825049,0.0
91,-44.11207847567421,-5.701558315075303,False,-149.41773974835573,-65.3610617171167,0.0
92,-78.7828176104635,-38.002984174185194,False,-148.64996885555254,-65.06369130904135,0.0
93,-94.17954131496454,-23.165799640426567,False,-148.06426533361073,-64.6131763448627,0.0
94,-129.292886506029,-49.02734484640075,False,-147.8645698141684,-64.44736962679394,0.0
95,-193.3190098611443,-115.82178946293786,False,-148.34303760413655,-64.9881529934902,0.0
96,-101.85220012920563,-35.852324738311786,False,-147.858758047106,-64.68465478249877,0.0
97,-89.66608202612093,-12.00262744373917,False,-147.25883355204428,-64.14154109859403,0.0
98,18.626058352884726,26.809916859231993,False,-145.56613057342256,-63.21346499698357,0.0
99,-76.45639359290905,-25.962143270662267,False,-144.86805242210423,-62.837189019950024,0.0
100,9.77448619941812,8.847977106734856,False,-143.321627035889,-62.12033735868317,0.0
101,-91.90436924427414,-29.166455030061748,False,-139.65742725681974,-60.04064569411085,0.0
102,-111.47740947211179,-22.68971773128005,False,-138.16643254237684,-58.94786890638181,0.0
103,-79.89563068433073,-38.48876387234061,False,-137.10524684066442,-58.23187180228614,0.0
104,-82.25017339665699,-5.856517956118321,False,-136.44134858643477,-57.350020832101755,0.0
105,-88.8314634743414,-20.144299143852162,False,-135.5596745875549,-56.65447641014118,0.0
106,-94.18545559305653,-50.47172018661241,False,-135.11369567471786,-56.612572594520024,0.0
107,-189.53926004941192,-80.63710266624565,False,-133.6708042232535,-55.45102917475645,0.0
108,-87.54609154215439,-18.389492369831938,False,-132.39158958367054,-54.75241607779432,0.0
109,39.350443083052724,36.692236468554334,False,-129.23291530140315,-52.90863067235329,0.0
110,-42.13604208413079,-20.16120656075811,False,-126.12704025229094,-51.71749245258432,0.0
111,-115.93225904111603,-53.56378600878921,False,-124.4227220370471,-51.211939084573366,0.0
112,-59.792427493216934,-36.101625124355074,False,-122.82174198436131,-50.82504370207824,0.0
113,-42.41053377998073,5.117514743524115,False,-122.02403146117369,-50.1615637821173,0.0
114,39.91841945521156,1.373696882192247,False,-121.01299974400193,-49.88074211833789,0.0
115,-33.98690094136141,7.042012471033651,False,-119.35736017518275,-48.90520471590323,0.0
116,38.606542550158,43.421800299824284,False,-118.12869256080006,-48.04923602155658,0.0
117,-19.210083684385268,-18.753626503229007,False,-115.798517580487,-47.0060970887856,0.0
118,-131.1402296014063,-42.06761183295034,False,-114.43214697950498,-46.260442411158245,0.0
119,72.9434977929913,53.32948616613192,False,-109.86691762345394,-43.61760687096963,0.0
120,-12.063605639182683,3.4876729308747443,False,-108.61302499860635,-43.02396878938754,0.0
121,-20.051239021117823,9.054430500774608,False,-106.82298615236935,-42.29591716497495,0.0
122,-49.656202338720036,-18.599182673730308,False,-106.57687862805005,-42.10220643701845,0.0
123,-32.55715521782167,-20.91188846722117,False,-104.20170032289087,-40.79398015281324,0.0
124,-46.0271839439284,-14.928800950416651,False,-102.20024765049567,-39.76864335037571,0.0
125,-179.6276442735118,-44.991507338616344,False,-103.12401818298699,-39.76385320623384,0.0
126,99.1552018806283,19.124828121608218,False,-99.6214872928203,-38.49853961037439,0.0
127,-51.49272961892521,-10.171885208309524,False,-99.36855246101588,-38.20626818520513,0.0
128,8.801082230433423,25.707486216968455,False,-97.8625052110947,-37.34887373685007,0.0
129,-196.6650837203402,-86.12950143326398,False,-99.21417588401218,-38.08061381730286,0.0
130,-62.32887371404178,-9.640152414113142,False,-97.83001389454738,-37.31727757826811,0.0
131,60.85141195525313,24.17454811680998,False,-96.11081261512105,-36.643651556031315,0.0
132,-40.18887820689774,-15.035245413196591,False,-96.0798369118873,-36.72022054583022,0.0
133,-242.12508809040614,-23.23736531420148,False,-97.35273512775349,-36.43307289660963,0.0
134,-26.735237670926693,-2.503427855397769,False,-96.46507620033417,-35.989598346583065,0.0
135,48.15838803424105,4.027749512019756,False,-94.64428394370458,-35.54210060109326,0.0
136,-43.38162541136781,13.794713850108682,False,-93.67926260792733,-34.875612717861685,0.0
137,-60.705774567112286,5.506737353488328,False,-92.6439389681374,-34.06019388812514,0.0
138,-103.66711475415809,-29.282912030896036,False,-92.67098220514825,-33.87442792292426,0.0
139,1.6896623372720967,17.906034903045462,False,-88.43325008046533,-31.568896422451466,0.0
140,-213.04875610334472,-7.163846878388011,False,-88.34722665876689,-30.73036486746013,0.0
141,-72.01823850787856,4.306775133028006,False,-87.83960794695402,-30.287075080327746,0.0
142,15.122139507160071,5.212963668739224,False,-86.4282963928082,-29.601745537267593,0.0
143,-209.72427564337062,-18.5360800265511,False,-88.0451446526438,-29.668573173324646,0.0
144,1.0645812429957289,0.33930151809487086,False,-86.7053455067018,-29.015850921048337,0.0
145,-22.444327114580545,-7.047892318390374,False,-84.8880569429663,-28.020658518949062,0.0
146,-80.5668623522743,-6.637787391128001,False,-82.91255963522006,-26.928638552115164,0.0
147,-17.60351531550495,16.14388133308789,False,-80.83275166558609,-25.79436849668044,0.0
148,-98.50184335467125,-6.1425596078648175,False,-81.3476929231226,-25.75455090045477,0.0
149,-26.320272343398614,-7.670878929433364,False,-80.01823144023578,-24.842388497081853,0.0
150,-65.39000404660193,-34.87861213047643,False,-79.53801057181283,-24.73404644567467,0.0
151,-1.0586457467544648,13.964612635219556,False,-78.53917735387063,-24.22855983383616,0.0
152,-37.4446287705083,5.052752639276459,False,-76.74373456065125,-23.153491644045143,0.0
153,-88.67000219948089,-39.51706273263517,False,-76.85683453409091,-23.392381737647547,0.0
154,-108.92108414395189,-7.061802176963322,False,-77.06290397847138,-23.065594812243965,0.0
155,-119.2390333687035,-14.303202358417614,False,-76.45066109019282,-22.534788379579332,0.0
156,-112.01405608582732,-6.744094130683571,False,-77.0767644913079,-22.580734227551748,0.0
157,-70.6967030713466,-11.115742982853163,False,-76.19803517693579,-21.751561539719336,0.0
158,-100.07018303377133,7.949333994289253,False,-75.56312489785786,-21.02746829860575,0.0
159,-12.563093361410282,3.3420743268462836,False,-74.89132391593654,-20.670487968236944,0.0
160,-14.104559560394733,-9.167721516245871,False,-74.0179638767339,-20.247082030781673,0.0
161,-29.461845259207465,-9.353859514918422,False,-72.95700912246092,-19.615782727680468,0.0
162,-83.32684540594072,1.0153719836385093,False,-71.43131074498763,-18.952159992169566,0.0
163,-42.72461798548718,2.371380684681289,False,-70.66174618963491,-18.378945175903755,0.0
164,-87.30083909430329,3.783883926310449,False,-69.48756742506555,-17.411323300810817,0.0
165,-53.70734608139328,-9.486729152108493,False,-68.2662456545239,-16.97296658661286,0.0
166,23.168204746302195,12.75515206550684,False,-66.28068056358218,-16.19355438570545,0.0
167,-32.91788951017469,21.295852908248854,False,-64.89279657862448,-15.156313482429946,0.0
168,32.04408461030768,1.41861996924615,False,-63.561472880307846,-14.783541169164359,0.0
169,-16.32959074585321,0.2834082401201714,False,-62.60883330096877,-14.28480516592306,0.0
170,-73.26931935484649,-14.238777056171827,False,-63.27434280887353,-14.121083363423413,0.0
171,-39.0373009042073,-16.281672753956915,False,-63.14259312421131,-14.143015593978232,0.0
172,105.73727675779718,48.42743144890613,False,-61.794144430262406,-13.440085575919106,0.0
173,-74.35940820135433,6.232138289399861,False,-61.90805635829235,-13.309425898287223,0.0
174,-5.732192635624841,2.7185749155055703,False,-60.79108030138609,-12.905014906360146,0.0
175,-41.336338264130845,12.12732939650607,False,-59.799583868629114,-12.010660444591876,0.0
176,143.05636422943329,51.31397229178827,False,-57.38407164594705,-11.300163815294956,0.0
177,-130.82436363759828,22.137262149439362,False,-58.49029957506945,-10.844819203976506,0.0
178,98.55414716900688,29.427614528245577,False,-57.97085814254281,-10.663940801154725,0.0
179,-3.2320227724194552,31.9404529093436,False,-56.41538630804536,-9.83261376748012,0.0
180,-33.619390273758995,-6.761738539424725,False,-56.28768786507622,-9.684879143964945,0.0
181,88.30254272303445,26.977001281984634,False,-55.16372954047779,-9.46460351636181,0.0
182,-37.97780964448674,7.138108126520118,False,-53.83707830077309,-8.790497751319645,0.0
183,13.051156399728256,10.523792578776334,False,-53.18315697696787,-8.457425506735616,0.0
184,-62.07752404100252,8.625924977311964,False,-51.19572992859075,-7.846291238823815,0.0
185,-70.06416565984789,6.126176185832236,False,-51.13197875670328,-7.452492077060001,0.0
186,-23.08140530927895,10.214293804196837,False,-50.139855719264375,-6.8363084275109305,0.0
187,-19.555835886349385,5.809984326176888,False,-49.9067139561805,-6.502973221139794,0.0
188,-55.551406774588926,1.5854586861861577,False,-49.61120917662326,-6.0786751633757925,0.0
189,-25.438433372675178,19.50879827731951,False,-48.45272334970329,-5.544981752109411,0.0
190,-71.55836907184357,11.08593815120867,False,-48.70081428539743,-5.329959663202305,0.0
191,-95.6471035835353,-9.891700733131975,False,-49.216164536476036,-5.371861087382872,0.0
192,50.516852651040296,21.51133488083105,False,-47.923167833861,-4.776717896832711,0.0
193,-36.11626984950259,5.202036181981186,False,-47.342535119206374,-4.493039538608633,0.0
194,56.42800470244131,7.401457850443204,False,-45.48532620712168,-3.9287515116401925,0.0
195,-99.67213471230161,12.574912558385298,False,-44.54885745563324,-2.644784491426961,0.0
196,-49.39378513612098,8.595445744882163,False,-44.02427330570241,-2.2003067865950214,0.0
197,4.858755428211339,14.086282601173647,False,-43.079024931159076,-1.9394176861458927,0.0
198,-30.229875614986,3.7802183022824707,False,-43.567584270837784,-2.169714671715388,0.0
199,-43.69875856898848,10.446534447600405,False,-43.24000792059858,-1.805627894532761,0.0
200,-50.603017325563485,-1.8554709466601054,False,-43.843782955848404,-1.9126623750667107,0.0
201,-47.00965931929258,6.538270063776322,False,-43.39483585659858,-1.5556151241283303,0.0
202,115.95332989481989,54.37195734627832,False,-41.12052846292927,-0.7849983733527466,0.0
203,-61.57788576135262,-15.282071370052172,False,-40.9373510136995,-0.5529314483298617,0.0
204,18.70673846900474,23.301332252075206,False,-39.92778189504287,-0.26135294624792693,0.0
205,-4.727343186697894,27.363321261111636,False,-39.08674069216643,0.2137232578017111,0.0
206,-171.9669283227364,7.242147389347897,False,-39.86455541946324,0.7908619335613138,0.0
207,-17.774951690479895,4.951356396573355,False,-38.146912335873914,1.6467465241895038,0.0
208,-53.25215286796433,43.383131566900715,False,-37.80397294913202,2.2644727635568302,0.0
209,-37.17688288277729,-9.979318832770709,False,-38.56924620879032,1.7977572105435804,0.0
210,37.247855356016146,33.798811283527634,False,-37.77540723438885,2.3373573889864376,0.0
211,-25.253426710379948,10.917325985549587,False,-36.868618911081484,2.982168508929826,0.0
212,-161.25070417484045,4.135077879892368,False,-37.883201677897716,3.3845355389722998,0.0
213,-54.60181662630852,11.133864617698054,False,-38.005114506361004,3.44469903771404,0.0
214,-139.2707229765254,15.788589313298278,False,-39.79700593067837,3.5888479620251004,0.0
215,-240.66098835453636,23.475525486585198,False,-41.86374680481012,3.753183092180615,0.0
216,-54.842393029036046,5.260928563895883,False,-42.79823616060205,3.3715743748213316,0.0
217,-159.5899051720043,17.602940662071376,False,-44.20203437547825,3.7351400464743354,0.0
218,10.09988488016436,39.535955647543226,False,-42.78963323066254,4.55117572127927,0.0
219,-88.90374483070612,2.059579201227993,False,-44.40810565689952,4.038476651630232,0.0
220,48.888157766749686,16.834763481455926,False,-43.798588022840185,4.171947557136043,0.0
221,-249.4382171340746,14.808899505106771,False,-46.092457803969765,4.2294922471793654,0.0
222,79.51769093893361,29.312916648318076,False,-44.80071887119322,4.708613240399849,0.0
223,-84.75683600372791,-5.753311081046694,False,-45.32271567905228,4.860199014261593,0.0
224,-119.4255974656705,-23.30969519667285,False,-46.056699814269706,4.776390071799032,0.0
225,-168.46817988821206,10.996289188043823,False,-45.94510517041671,5.336268037065634,0.0
226,38.316786464827544,12.71123532583912,False,-46.55348932457471,5.272132109107941,0.0
227,-31.147807257935845,46.05202571507404,False,-46.350040100964826,5.834371218341779,0.0
228,139.9069682788604,54.787759103054725,False,-45.038981240480545,6.125173947202641,0.0
229,-79.87405647627637,25.80141577034285,False,-43.87107096803991,7.244483119238708,0.0
230,-62.70928996734557,65.06885302942024,False,-43.87487513057295,7.99157317367404,0.0
231,-6.351710100136037,41.20263702890248,False,-44.54690635112684,8.161854062794967,0.0
232,-103.02417766555835,18.345611544458468,False,-45.17525934571346,8.495662632371516,0.0
233,-99.94976559801218,11.87684701643223,False,-43.75350612078951,8.846804755677855,0.0
234,-82.34713149677783,7.903308179084247,False,-44.309625059048024,8.950872116022675,0.0
235,-54.98042709342078,36.85608357597716,False,-45.34101321032465,9.279155456662249,0.0
236,-95.04792471344052,9.587210463792704,False,-45.857676203345385,9.237080422799089,0.0
237,29.095778168373915,19.941118981366262,False,-44.95966067599052,9.38142423907787,0.0
238,-160.59746162459828,21.2350602198931,False,-45.52896414469492,9.886603961585761,0.0
239,-63.744397794088414,31.582675058032123,False,-46.18330474600852,10.023370363135626,0.0
240,-55.6028858314764,46.38223843204073,False,-44.608846043289844,10.558831216239914,0.0
241,102.19470694652205,72.33945106321708,False,-42.86671658874583,11.239157975541803,0.0
242,-37.139400411185235,21.850399936075245,False,-43.389331987929275,11.405532338215163,0.0
243,-160.67603004069542,16.968222010199526,False,-42.89884953190253,11.76057535858267,0.0
244,-48.571675994829405,34.61914285302315,False,-43.39521210428077,12.103373771931954,0.0
245,-95.26376808614059,22.279655215314957,False,-44.12340651399637,12.396649247269005,0.0
246,5.7147736839806385,16.42745967395006,False,-43.26059015363382,12.627301717919789,0.0
247,-37.019168586452565,39.084918448163755,False,-43.454746686343306,12.856712089070548,0.0
248,-233.43133283515942,12.224985087296169,False,-44.804041581148184,13.040387536022159,0.0
249,-97.94518084876925,-15.43287623710442,False,-45.52029066620189,12.962767562945446,0.0
250,82.5377243106376,45.92279919268714,False,-44.04101338262949,13.77078167617708,0.0
251,-27.017492956419925,44.01409206048979,False,-44.30060185472614,14.071276470429781,0.0
252,-49.43773089398198,23.35984307085648,False,-44.42053287596088,14.254347374745583,0.0
253,7.553168909559212,48.382203435653324,False,-43.45830116487047,15.133340036428468,0.0
254,-19.336054239102886,19.840671681622634,False,-42.562450865821994,15.402364775014327,0.0
255,-6.571736603333453,45.25975782223621,False,-41.43577789816828,15.997994376820866,0.0
256,-29.375334178518973,26.774420757121973,False,-40.60939067909521,16.333179525698924,0.0
257,40.06723515807372,29.355467410393672,False,-39.50175129680101,16.73789162963139,0.0
258,-110.94539736875218,54.95378524818622,False,-39.61050344015082,17.207936142170364,0.0
259,87.72212086593407,45.1738039908984,False,-38.607651297877375,17.626253438810885,0.0
260,-19.747504361134514,42.648970184715864,False,-38.664080745884775,18.1444203558205,0.0
261,-22.68361791182247,29.766094700968157,False,-38.59629847241092,18.535619897979366,0.0
262,40.262586803042794,27.05763330078617,False,-37.360404150321095,18.796042511150844,0.0
263,-49.236396307934136,-0.638794780078175,False,-37.425521933545554,18.765940756503245,0.0
264,-48.032076230537825,33.75997987296702,False,-37.03283430490791,19.065701715969812,0.0
265,-5.945954572834377,29.84815552298923,False,-36.55522038982232,19.45905056272079,0.0
266,-56.62647644479192,29.024920619325183,False,-37.35316720173326,19.621748248258974,0.0
267,-80.90941424406071,20.587856622080903,False,-37.833082449072116,19.614668285397293,0.0
268,-50.19640261529709,7.034499337165325,False,-38.65548732132817,19.67082707907648,0.0
269,27.67299391458629,24.469424140178003,False,-38.21546147472377,19.912687238077062,0.0
270,-50.03949915500368,43.21420212016306,False,-37.98316327272534,20.487217029840412,0.0
271,-41.65557390453634,50.15277689350185,False,-38.00934600272863,21.151561526315003,0.0
272,24.495672707412076,57.22348261601941,False,-38.821762043232475,21.239522037986134,0.0
273,-70.97232359654956,24.374182330141437,False,-38.78789119718442,21.42094247839355,0.0
274,-35.78547902829248,53.44595342280985,False,-39.0884240611111,21.9282162634666,0.0
275,-39.32677557627055,25.74933853791829,False,-39.068328434232505,22.06443635488072,0.0
276,-103.14320952029317,-14.035156030912066,False,-41.530324171729774,21.410945071653714,0.0
277,-26.266771679140778,26.443357767052166,False,-40.48474825214519,21.454006027829838,0.0
278,-65.6180640191336,27.432541004098002,False,-42.1264703640266,21.434055292588358,0.0
279,-41.29487376236918,40.84563483011107,False,-42.5070988739261,21.523107111796033,0.0
280,-54.268097168716764,45.093769055850345,False,-42.71358594287568,22.041662187748784,0.0
281,-83.65951573139384,-8.418957770103727,False,-44.43320652741996,21.687702597227904,0.0
282,14.217671340362909,22.841940409449926,False,-43.91125171757146,21.844740920057202,0.0
283,28.75944778753021,18.179836781840162,False,-43.754168803693446,21.92130136208784,0.0
284,-57.31653739089713,26.863340368053265,False,-43.70655893719238,22.10367551599525,0.0
285,-24.68786104507826,37.16743077505964,False,-43.25279589104469,22.414088061887522,0.0
286,-28.96948189347191,24.26393718438941,False,-43.31167665688663,22.55458449568945,0.0
287,-49.82750146664678,33.81401514917325,False,-43.6143933126896,22.834624803919414,0.0
288,-77.7837934076851,-10.117466060884,False,-43.83671717902056,22.717595556448714,0.0
289,34.803373024644365,29.8040613538183,False,-43.23429911504737,22.820548187213703,0.0
290,-62.4060517295768,50.717907887958035,False,-43.1427759416247,23.216867884581198,0.0
291,4.700669574280797,34.48054050860669,False,-42.139298210046526,23.66059029699858,0.0
292,-27.555124866566217,32.9324747096101,False,-42.920017985222586,23.774801695286374,0.0
293,-27.186389304404326,38.54338470249227,False,-42.83071917977161,24.108215180491488,0.0
294,-67.40311892365848,14.612775652560407,False,-44.06903041603261,24.180328358512657,0.0
295,65.86058052329604,39.799597024356714,False,-42.41370326367664,24.452575203172373,0.0
296,-32.22037978073011,28.033338169496528,False,-42.24196921012272,24.64695412741851,0.0
297,9.714784494857405,43.38467725912774,False,-42.19340891945626,24.93993807399806,0.0
298,96.32917870181552,62.827798009709205,False,-40.927818376288236,25.53041387107232,0.0
299,104.91236946990607,71.52285958011248,False,-39.441707095899304,26.141177122397448,0.0
300,151.47631377869442,66.14103428771189,False,-37.42091378485673,26.821142174741166,0.0
301,-3.6611261139597233,64.92897034501935,False,-36.9874284528034,27.405049177553597,0.0
302,-21.96570682804199,41.470931080204316,False,-38.366618820032016,27.276038914892865,0.0
303,72.828892775267,63.46583095385757,False,-37.022551034665824,28.063517938131955,0.0
304,-18.15322546440708,36.38335757412757,False,-37.39115067399994,28.194338191352482,0.0
305,-6.466568147569978,35.502159098968654,False,-37.408542923608664,28.27572656973105,0.0
306,18.176775168494153,50.51888462427634,False,-35.50710588869636,28.708493942080334,0.0
307,-1.27901591992147,38.36945643593821,False,-35.342146530990775,29.042674942473973,0.0
308,65.34933910533417,67.54454665340705,False,-34.15613161125779,29.28428909333904,0.0
309,73.80437435546115,63.19778691950938,False,-33.046319038875396,30.01606015086184,0.0
310,33.829411369700054,22.028063811384598,False,-33.080503478738564,29.89835267614041,0.0
311,-31.2353091144076,-6.322376301887829,False,-33.140322302778834,29.725955653266038,0.0
312,21.96072657693205,25.159713351972,False,-31.308207995261117,29.93620200798684,0.0
313,62.951490446867815,31.845654884451505,False,-30.13267492452935,30.143319910654373,0.0
314,78.13309990214648,63.5839739500635,False,-27.958636695742634,30.621273757022024,0.0
315,120.10365026385016,51.41618514233104,False,-24.350990309558764,30.90068035357948,0.0
316,-28.37372219365346,34.541900228124724,False,-24.08630360120494,31.19349007022177,0.0
317,14.75600220895081,60.91490015858542,False,-22.342844527395386,31.626609665186912,0.0
318,171.96841766885666,38.383917819975956,False,-20.724159199508467,31.61508928691124,0.0
319,-2.3569380728424147,21.884035984863093,False,-19.85869113192983,31.81333385474759,0.0
320,235.0667238346856,37.15353268691572,True,-17.99690547125047,32.01652154680219,1.0
321,123.4692277327585,13.133052498024567,False,-14.267831022582136,31.999763076731366,1.0
322,51.831990379463264,57.76225777866052,False,-14.544688028176843,32.28425648803479,1.0
323,129.72019591036513,33.26193225402033,False,-12.399917709035911,32.67440892138546,1.0
324,31.99271441236177,34.89321790042947,False,-10.88573459025559,33.256438052356486,1.0
