episode,score,return,success,avg_score,avg_return,success_rate
114,-260.1850565809909,-12.383517082986957,False,-209.48338676556807,-64.27637676700482,0.0
115,-299.03925553740834,-76.12400033531226,False,-210.6987416959333,-64.33562293506684,0.0
116,-198.84132125319053,-4.6432382586769085,False,-210.71769974512574,-63.7054927218647,0.0
117,-588.69934606746,-50.508813476345814,False,-213.55018423682247,-64.01532704653432,0.0
118,-248.5464009170401,-61.412642071598256,False,-214.74887456976455,-63.88918820691545,0.0
119,-134.8737178319543,-42.660332640210605,False,-215.3444097519179,-64.1387397284686,0.0
120,-473.4755250732031,-169.87933751421036,False,-218.5014378341445,-65.39427986912209,0.0
121,-173.01571639471203,-44.501133002161886,False,-217.76708566719952,-65.0251864715009,0.0
122,-338.0382456773938,-75.25287977488702,False,-219.36660487431826,-65.27007806560519,0.0
123,-499.8376542140958,-172.25197666349874,False,-221.04802710971532,-66.17348817866232,0.0
124,-177.0629723506284,-8.3812702027275,False,-219.1901871863989,-65.65147863816092,0.0
125,-138.03546491965503,-31.16647375835384,False,-218.85380583662084,-65.73704361406388,0.0
126,-35.203897200228894,-7.367820652035049,False,-217.7397459970265,-65.25905805690257,0.0
127,-40.07126292994809,-24.090939770894998,False,-215.73537400777425,-64.81775765247684,0.0
128,-85.046490893937,-2.621500264312052,False,-214.13854577785892,-64.63861871222694,0.0
129,-311.9178470963484,-10.670717684675367,False,-216.42574644635562,-64.31873802359704,0.0
130,-187.60694184862245,-2.0115226104777744,False,-216.9897130301714,-63.58642301455533,0.0
131,-206.11561584900278,17.07734103437014,False,-217.07613014166446,-62.37216696700777,0.0
132,-335.0252228404121,-12.85211730198091,False,-220.55982498698776,-62.32543664059816,0.0
133,164.18457760265062,12.226131220951714,False,-217.22243041714472,-61.397109563092364,0.0
134,-98.39372757379319,5.332912490359177,False,-216.34676179790168,-60.40769390963994,0.0
135,-48.10352405818587,14.106234863264085,False,-216.08596544906246,-59.73575802058865,0.0
136,-188.76430963450878,-29.312762595005783,False,-215.6035873834679,-58.80792825885235,0.0
137,-49.12602919384833,25.96252142476047,False,-214.0044841716181,-57.62367100111569,0.0
138,-63.78424477594247,39.61461486133882,False,-211.22963673836563,-55.634234035887474,0.0
139,-59.11378030197905,22.600522383833614,False,-211.20439101832017,-54.94701704537816,0.0
140,-40.30357099718021,14.195168893406874,False,-207.20701520932224,-52.32453096992747,0.0
141,-70.26951372923646,4.24936091199485,False,-203.19043634557013,-50.174047329661924,0.0
142,-32.48221393663336,24.319947131124184,False,-199.1582371959106,-47.21235558247168,0.0
143,-29.27264657138527,37.00716944689178,False,-197.5991944045167,-45.79483356194306,0.0
144,17.2215580002279,-13.182828690032945,False,-192.69148357272036,-43.148981356464155,0.0
145,-75.19841202306658,7.643666703855883,False,-190.0467679562538,-41.76306407905132,0.0
146,-29.576771472591584,31.07954762479984,False,-187.48377198121344,-40.150244554643805,0.0
147,-59.40947511777191,20.658491410585444,False,-187.5401323786724,-39.62781806448765,0.0
148,-110.94395461188027,-41.52110854487767,False,-184.50716031395467,-38.21274488908071,0.0
149,-56.075024164777055,21.81279895953959,False,-182.67101068009345,-36.9009585629764,0.0
150,-262.73865819054885,-6.291748311086423,False,-183.37739029411486,-35.99792119377424,0.0
151,-210.83073447339785,-4.1413755815864235,False,-182.29259388837545,-34.44679356315454,0.0
152,-126.87121000796053,-9.174323018861447,False,-180.92035660602698,-33.27317316281123,0.0
153,-29.361751354243992,0.7994315637258609,False,-178.77574592312075,-32.184372316618756,0.0
154,-99.04690306405834,3.1033966952335197,False,-177.46556505152125,-31.10326410652504,0.0
155,-99.18168887284882,19.967672919503354,False,-176.2562409996972,-29.819978825349637,0.0
156,-89.14524996643405,30.59669428179793,False,-175.13652980988726,-28.81810696349653,0.0
157,-217.9236428766056,-24.81848562269968,False,-175.3666058545974,-28.09124060606007,0.0
158,-121.97991653835629,-2.900932131838426,False,-172.9097193944768,-26.821043510753316,0.0
159,-190.70064676289115,7.268097045477185,False,-171.6060614959366,-25.411909746301646,0.0
160,-108.46064921970107,-4.3223742621400705,False,-169.10503753800384,-23.8996420990691,0.0
161,-59.96512182421961,15.153392227702149,False,-165.74777304965863,-21.843142960869145,0.0
162,-106.23680528729518,7.930091437570058,False,-166.41017014272083,-21.436448192770072,0.0
163,-98.47526114341261,4.27689675168258,False,-163.84859602247795,-20.170446258955543,0.0
164,-67.57759109955019,18.819106346732887,False,-162.28386351480304,-19.130767962541388,0.0
165,-88.09329727748826,14.501683280173026,False,-159.62289586490866,-17.452243247459695,0.0
166,-115.77421597827619,-1.7442982822209316,False,-158.82231303351554,-16.53918546685017,0.0
167,-88.60587563020289,11.441472024994512,False,-157.1509584624623,-15.010491037317585,0.0
168,-104.99735985781908,6.007464377598249,False,-156.398014263997,-14.06737274531963,0.0
169,-82.46511145569343,19.57425291063531,False,-155.58192397658524,-13.116690930305255,0.0
170,-95.45311092839262,18.7633809723012,False,-154.793358960745,-12.218817716358917,0.0
171,-73.15756024958635,17.6326051080547,False,-153.56689457476853,-11.13981872561954,0.0
172,-81.84252519590196,21.972177987712712,False,-153.41854717624838,-10.754190087298962,0.0
173,-79.26050336539625,27.387985581558638,False,-152.89729878900314,-10.131365083018204,0.0
174,-37.6645165423308,-12.284826847468466,False,-151.71938460058755,-9.861468105641107,0.0
175,-88.02232895556315,11.005483973836961,False,-150.74080358615058,-9.310978633228084,0.0
176,-95.42086057872108,17.60734700476139,False,-150.12966934465362,-8.48648313838425,0.0
177,-63.6155629207412,15.075499632424757,False,-149.3906824026824,-7.853242559449217,0.0
178,-82.48042348997521,16.05782627496941,False,-148.49792402492258,-7.417834721407387,0.0
179,-37.93970502334196,-4.037582633629508,False,-147.0873623456906,-7.2328263207637455,0.0
180,-69.70476043311075,-5.308291173271728,False,-145.70227917093573,-6.889205450357427,0.0
181,-14.83139761112426,0.6928254444557798,False,-144.09671790512294,-6.74717170380796,0.0
182,-78.2043414164474,15.378142086200553,False,-143.21712523916162,-6.5124370467307555,0.0
183,-122.63568092230932,10.313258675419668,False,-142.63204398351346,-6.124769792514758,0.0
184,-73.3071553203269,20.58461728808143,False,-141.53592490023644,-5.606798809712711,0.0
185,-105.80701928093261,1.4042886875200518,False,-139.65179944760865,-5.639666407723377,0.0
186,-97.43981725071156,14.472925627895235,False,-139.17788615884615,-5.407722563385789,0.0
187,-165.45691706573217,20.684433089951185,False,-139.83798138442,-5.31997625135635,0.0
188,-78.93933580798685,24.320195193818225,False,-139.39457452764935,-5.2409869496226955,0.0
189,-102.73931944791627,8.10028921420991,False,-138.80241884086934,-5.01392326040835,0.0
190,-100.86372432683198,25.07160627752134,False,-139.14647356992498,-4.966850797020382,0.0
191,-74.93769382637481,19.664548800897457,False,-138.92033380661528,-4.9285345296949945,0.0
192,-135.96900946413214,-1.6236580908239653,False,-139.68579852821992,-5.267866037406864,0.0
193,-118.32216604461799,6.116005962543824,False,-140.11114217177592,-5.2679186815223,0.0
194,-105.05922956562078,13.108271784617639,False,-140.50495046783968,-5.370146334162476,0.0
195,-113.95756578397538,12.834848453265574,False,-141.0354775465257,-5.34817506188147,0.0
196,-96.59950606160189,16.466404098297964,False,-141.38191724528508,-5.578239951017106,0.0
197,-109.7516845293719,4.613966864654126,False,-141.44367354821566,-5.475196480849177,0.0
198,194.19073468977842,29.14057001971602,False,-138.58315701090723,-5.1867821046540765,0.0
199,-107.44392006722654,12.443832633243558,False,-138.48057884853478,-4.9849669075629075,0.0
200,-105.21473205820651,13.460443791920202,False,-138.2236554497405,-4.766021439373068,0.0
201,-76.12101699631708,8.518872758151176,False,-136.65923036342105,-4.509436704352449,0.0
202,-43.24822711775981,27.20862393579359,False,-135.9432134309781,-4.18124446219188,0.0
203,-98.29951909790196,10.789933546133943,False,-135.73781410719607,-3.708096350267379,0.0
204,-23.94797617693439,18.14606890485281,False,-133.4777757726227,-3.3457102683620183,0.0
205,-109.64239679631534,-3.5639740416244274,False,-131.54828798710173,-3.0420421424250947,0.0
206,-87.50457443809292,7.435549605645369,False,-129.99213781948404,-2.894203921676147,0.0
207,-51.152771560421954,14.270620215086888,False,-127.93604028210841,-2.4812998667585107,0.0
208,-97.07698839639622,36.31187483402341,False,-125.82503459672562,-1.5809202270167213,0.0
209,-126.64775230025401,-5.483752436950409,False,-123.45730123096523,-1.2867390076436016,0.0
210,-93.44876455474235,-4.961312493710252,False,-120.30040921338878,-1.06508953526192,0.0
211,-86.10149192300463,24.710360821132884,False,-117.18676083147379,-0.2634409275271204,0.0
212,-88.96442448837105,9.939231873262768,False,-115.81914529062371,0.25047953768366277,0.0
213,-77.97943447002724,15.676190743267021,False,-115.06467386078405,0.6125332116792754,0.0
214,-101.28808721640254,3.63281986632912,False,-113.47570416713819,0.7726965811724366,0.0
215,-154.33868293853277,27.06306193370298,False,-112.02869844114943,1.8045672038625888,0.0
216,-90.49582896722765,4.879684117284262,False,-110.94524351828979,1.8997964276222006,0.0
217,-110.57318520155631,-2.336485220578676,False,-106.16398190963075,2.3815197101798717,0.0
218,-99.6667441511764,8.157692230233023,False,-104.67518534197212,3.0772230531981846,0.0
219,-63.76943001965232,30.51567876483598,False,-103.9641424638491,3.80898316724865,0.0
220,-22.457743210511172,19.67092466887168,False,-99.4539646452222,5.704485789079471,0.0
221,-86.67479641192227,13.488697648470014,False,-98.59055544539429,6.284384095585791,0.0
222,-83.42305640460009,16.096573600239257,False,-96.04440355266635,7.197878629337052,0.0
223,-85.10717156279894,18.1410512629851,False,-91.89709872615339,9.10180890860189,0.0
224,-85.51469038066836,10.86746779616462,False,-90.98161590645378,9.294296288590813,0.0
225,-48.32982822224475,27.294006565858755,False,-90.08455953947968,9.878901091832939,0.0
226,-53.55897626787368,12.943024515485758,False,-90.26811033015615,10.082009543508148,0.0
227,-39.85853763107766,21.202993930283107,False,-90.26598307716743,10.53494888051993,0.0
228,-87.40614028837861,16.170118306185376,False,-90.28957957111184,10.722865066224903,0.0
229,-97.98837875040714,-0.5242892743873653,False,-88.15028488765243,10.824329350327782,0.0
230,-113.07722382046889,-1.18579132884976,False,-87.40498770737089,10.832586663144063,0.0
231,-74.5070240072154,11.760140279071834,False,-86.08890178895301,10.779414655591076,0.0
232,-58.73995917522153,21.838635404175935,False,-83.32604915230111,11.126322182652649,0.0
233,-99.5708316176444,8.24167688510478,False,-85.96360324450403,11.086477639294175,0.0
234,-113.4360904277936,-7.794214993646728,False,-86.11402687304405,10.95520636445412,0.0
235,11.333314199248107,0.889309967751907,False,-85.51965849046972,10.823037115498998,0.0
236,-81.71130887437079,13.340425461519843,False,-84.44912848286833,11.249568996064253,0.0
237,-57.10865597002936,20.8801960248707,False,-84.52895475063015,11.198745742065356,0.0
238,-63.02984888280609,37.740404749981586,False,-84.52141079169878,11.180003640951782,0.0
239,-34.41004275218576,30.861440830079427,False,-84.27437341620085,11.262612825414239,0.0
240,-56.996806289218625,24.487623764257673,False,-84.44130576912124,11.365537374122749,0.0
241,-57.10316957562348,40.41869265925607,False,-84.30964232758511,11.727230691595361,0.0
242,-58.95405107806988,23.26013519253704,False,-84.57436069899948,11.71663257220949,0.0
243,-84.46485550090928,10.398032458374974,False,-85.12628278829472,11.45054120232432,0.0
244,-94.06127415645824,7.65232849049664,False,-86.23911110986158,11.658892774129617,0.0
245,-76.90638600523994,13.942789140951778,False,-86.25619084968332,11.721883998500578,0.0
246,-52.075907987205944,21.79167619544917,False,-86.48118221482946,11.62900528420707,0.0
247,-77.60752172766098,18.619683210833582,False,-86.66316268092834,11.608617202209551,0.0
248,-44.77008959909193,14.581628526483485,False,-86.00142403080046,12.169644572923161,0.0
249,-45.56864229996726,23.180920276550935,False,-85.89636021215237,12.183325786093276,0.0
250,-69.30634407421245,29.15249194143894,False,-83.96203707098898,12.537768188618529,0.0
251,-53.546012572504935,18.641978880943917,False,-82.38918985198008,12.765601733243834,0.0
252,-63.104301625422146,18.188862595260225,False,-81.75152076815469,13.03923358938505,0.0
253,-97.78857364312029,11.815097141236787,False,-82.43578899104347,13.149390245160157,0.0
254,-56.4467984601464,23.20956859878456,False,-82.00978794500433,13.350451964195667,0.0
255,-35.22519882888515,31.330071170978208,False,-81.3702230445647,13.464075946710416,0.0
256,-52.400679369966596,18.586444763257735,False,-81.00277733860001,13.343973451525017,0.0
257,-59.54151278427794,19.38823318489168,False,-79.41895603767675,13.78604063960093,0.0
258,-63.389674594818985,21.265347513762325,False,-78.83305361824138,14.02770343605694,0.0
259,-57.67852841442837,29.609580473594352,False,-77.50283243475674,14.251118270338111,0.0
260,-86.92557098904479,12.16443761293796,False,-77.28748165245018,14.415986389088891,0.0
261,-52.132057273882026,20.59164898016671,False,-77.2091510069468,14.470368956613536,0.0
262,-97.70884360329771,3.312533469678414,False,-77.12387139010683,14.424193376934618,0.0
263,-45.79281160130701,25.367077429231138,False,-76.59704689468577,14.635095183710103,0.0
264,-59.7603506887376,29.611402614259408,False,-76.51887449057764,14.743018146385365,0.0
265,-73.03990267969412,26.168178022954688,False,-76.3683405445997,14.859683093813182,0.0
266,-61.00695919576465,20.379221681394547,False,-75.82066797677459,15.080918293449338,0.0
267,-86.19618118746025,18.23725357441541,False,-75.79657103234716,15.14887610894355,0.0
268,-29.194419817062496,26.67516393617574,False,-75.0385416319396,15.355553104529324,0.0
269,-90.67635298931606,9.683591019517749,False,-75.12065404727582,15.256646485618148,0.0
270,-72.56043423000595,29.587002618106663,False,-74.89172728029196,15.364882702076205,0.0
271,-100.1834686629504,0.21321714790357849,False,-75.1619863644256,15.190688822474693,0.0
272,-39.51908585178738,11.497190879663139,False,-74.73875197098445,15.085938951394198,0.0
273,-80.7551276726099,18.139430366861408,False,-74.7536982140566,14.993453399247226,0.0
274,-76.55601931925058,13.660353945840876,False,-75.1426132418258,15.25290520718032,0.0
275,-70.11331104375147,21.59730220374056,False,-74.96352306270768,15.358823389479355,0.0
276,-70.97346685430777,15.637606006785736,False,-74.71904912546354,15.339125979499597,0.0
277,-39.32888370571713,23.268935091245364,False,-74.4761823333133,15.421060334087803,0.0
278,-61.58728035499776,18.634035446753565,False,-74.26725090196352,15.446822425805646,0.0
279,-67.49720714803122,21.137578853658994,False,-74.56282592321043,15.698574040678531,0.0
280,-74.46084925565536,13.315176621529154,False,-74.61038681143586,15.884808718626541,0.0
281,-96.49240218714955,10.147255116282878,False,-75.42699685719612,15.979353015344813,0.0
282,-91.12104396954238,13.855559864551442,False,-75.55616388272706,15.96412719312832,0.0
283,-83.48858711960746,20.515212868829938,False,-75.16469294470005,16.06614673506242,0.0
284,-112.77079892406475,22.91400991694196,False,-75.55932938073742,16.089440661351027,0.0
285,-48.33924417044693,31.430074222844052,False,-74.98465162963257,16.389698516704264,0.0
286,-86.983579392741,11.995491254699314,False,-74.88008925105287,16.36492417297231,0.0
287,-68.3936006238275,25.01081984938644,False,-73.90945608663382,16.40818804056666,0.0
288,-65.26476346916243,27.2699537739609,False,-73.7727103632456,16.43768562636809,0.0
289,-48.875658934892094,30.377952654942867,False,-73.23407375811534,16.660462260775418,0.0
290,-78.49566048736186,18.39271914936051,False,-73.01039311972062,16.593673389493812,0.0
291,-102.73205314906798,5.1983838804911215,False,-73.28833671294755,16.449011740289748,0.0
292,-66.2712829164061,15.971108907359497,False,-72.5913594474703,16.62495941027158,0.0
293,-71.18516000761711,20.151474094036995,False,-72.11998938710029,16.76531409158651,0.0
294,-111.41016947933441,1.289351896308654,False,-72.18349878623742,16.64712489270342,0.0
295,-105.03432765849239,13.035249575888754,False,-72.0942664049826,16.64912890392965,0.0
296,-31.76530231944631,19.195357120544344,False,-71.44592436756105,16.67641843415212,0.0
297,-66.54339468279348,22.43775387295753,False,-71.01384146909525,16.854656304235153,0.0
298,-84.21699648350092,19.653534466678167,False,-73.79791878082807,16.75978594870477,0.0
299,-92.19004997479233,17.710325375387292,False,-73.64538007990372,16.81245087612621,0.0
300,-94.29167730620776,16.05435493140203,False,-73.53614953238373,16.83838998752103,0.0
301,-101.23589223602356,10.039267437307108,False,-73.7872982847808,16.85359393431259,0.0
302,-91.16613856411557,15.243037634548665,False,-74.26647739924437,16.73393807130014,0.0
303,-89.51353310083307,16.37918041112967,False,-74.17861753927366,16.7898305399501,0.0
304,-75.43473528633213,24.177934434505115,False,-74.69348513036765,16.85014919524662,0.0
305,-118.43922663952202,-5.98140234334731,False,-74.78145342879971,16.82597491222939,0.0
306,-96.60522750987138,9.510599743637641,False,-74.87245995951749,16.84672541360931,0.0
307,-56.54571708162025,31.379715658662025,False,-74.92638941472947,17.01781636804506,0.0
308,-104.37263482583072,7.171342060124804,False,-74.9993458790238,16.726411040306076,0.0
309,-100.34134858503363,6.059645472761817,False,-74.73628184187162,16.8418450194032,0.0
310,-64.90258007001148,18.640131715828364,False,-74.4508199970243,17.077859461498587,0.0
311,-107.28925281506469,7.807061634735996,False,-74.6626976059449,16.908826469634615,0.0
312,-76.28168024318154,26.38564773105356,False,-74.53587016349302,17.073290628212526,0.0
313,-70.81989437154829,28.01712553618777,False,-74.46427476250823,17.196699976141733,0.0
314,-85.659451411303,12.89286476914425,False,-74.30798840445723,17.289300425169884,0.0
315,-109.01760471549512,3.414917747544729,False,-73.85477762222685,17.0528189833083,0.0
316,-101.61151615749975,13.096429295904043,False,-73.96593449412957,17.1349864350945,0.0
317,-97.9301892374535,14.86318156305703,False,-73.83950453448855,17.306983102930857,0.0
318,-56.0182658695819,30.459059196044315,False,-73.4030197516726,17.52999677258897,0.0
319,-107.78614148474045,4.788883570468777,False,-73.84318686632349,17.272728820645295,0.0
320,-112.33970090436839,2.352693809099,False,-74.74200644326206,17.099546512047567,0.0
321,-87.50481198543402,20.043473248738785,False,-74.75030659899717,17.165094268050257,0.0
322,-73.6462970613996,29.00659024507328,False,-74.65253900556516,17.294194434498596,0.0
323,-64.21402442990852,22.032272908671324,False,-74.44360753423626,17.33310665095546,0.0
