episode,score,return,success,avg_score,avg_return,success_rate
67,-240.9351864278942,-94.50317815886741,False,-174.55866678068796,-78.55004996313018,0.0
68,-101.40390044647938,-31.363139745681863,False,-173.4828613934202,-77.85612481287359,0.0
69,-299.53408084764067,-128.35174675769053,False,-175.30969066087266,-78.58794542076949,0.0
70,-95.80397364033061,-39.03038462602167,False,-174.17389470343633,-78.02283740941593,0.0
71,-44.69018118601462,-6.279009399747192,False,-172.3501804285431,-77.01236095857553,0.0
72,-246.98921312722283,-88.27352967887973,False,-173.3868336604692,-77.16876607969087,0.0
73,-117.08302916747212,-51.241178684138845,False,-172.61554866741443,-76.8135936496148,0.0
74,-75.06526804318067,-26.484104118622582,False,-171.29730163195183,-76.13346541270951,0.0
75,-16.53064931096604,6.709509103280382,False,-169.23374626767202,-75.02889241916297,0.0
76,-93.37632735008823,-39.3948931042137,False,-168.2356223345459,-74.56002400712417,0.0
77,-87.0247637013489,-26.97039602482932,False,-167.1809358587901,-73.94197689047098,0.0
78,-81.20557639599062,-47.94595186858745,False,-166.0786876605491,-73.60869451839555,0.0
79,-139.52330114633855,-74.53953099090927,False,-165.7425435274578,-73.62047725855395,0.0
80,-223.29173066337754,-74.14049795080514,False,-166.46190836665681,-73.6269775172071,0.0
81,-144.2384804022334,-41.08314757430408,False,-166.18754505845405,-73.22520183889965,0.0
82,-140.37228462462863,-26.127771251500256,False,-165.87272480926106,-72.65084292929721,0.0
83,-215.0845372197881,-90.34055639177325,False,-166.4656382117975,-72.86397200715838,0.0
84,-141.81365790875842,-51.31550564750671,False,-166.17216225580896,-72.60744264573395,0.0
85,0.6129768776415778,-10.736644679402088,False,-164.2099841483566,-71.87955090495358,0.0
86,-2.068178467534679,12.683674607228532,False,-162.32461431485868,-70.89625758504448,0.0
87,-294.2388380517584,-131.35197387364096,False,-163.8408697601104,-71.59115087571801,0.0
88,-343.90463585166844,-132.63101712983257,False,-165.88704892024174,-72.28478571951476,0.0
89,-350.60377593909675,-125.06697575152423,False,-167.9625177631502,-72.87784403448116,0.0
90,-127.91511078998164,-66.42827246815287,False,-167.51754657455945,-72.80618212818862,0.0
91,-287.3600267366412,-51.56320325466829,False,-168.8344969060109,-72.57274279990817,0.0
92,-186.7987840156983,-73.38437288948583,False,-169.02976089633358,-72.58156486609924,0.0
93,-38.53992529292513,-3.0914762508496167,False,-167.626644384469,-71.83435961217184,0.0
94,-204.2127284979868,-56.27376782109738,False,-168.0158580452511,-71.66882140162848,0.0
95,-73.88527547385733,-36.97592708479199,False,-167.02500980765748,-71.30363304039862,0.0
96,-51.6410195611863,-27.961510630529713,False,-165.82309324259006,-70.85215259862916,0.0
97,-154.7457631757281,-58.15655023479836,False,-165.70889396355025,-70.72127010003297,0.0
98,-126.73916753439227,-8.971042093659623,False,-165.31124369386495,-70.091165732621,0.0
99,-370.08620399243506,-59.06203711251067,False,-167.37967763627475,-69.97976039302392,0.0
100,-92.33919390923296,-41.8925747991832,False,-166.62927279900433,-69.69888853708551,0.0
101,-150.1388246333661,-49.12068892815839,False,-167.73709143106754,-69.8272611640933,0.0
102,-112.6622168222432,-46.74099003215804,False,-166.92206699472248,-69.49417847581599,0.0
103,-297.0690832978295,-107.43679043526303,False,-167.2293385944736,-69.08899236302442,0.0
104,-197.97706231869915,22.62808914218649,False,-167.3932411026907,-67.92663417914697,0.0
105,17.214780342338955,7.586668211808423,False,-166.45254895423957,-67.39928217914078,0.0
106,-102.71144020332028,-47.835837350624274,False,-166.18408024103726,-67.1243696188321,0.0
107,-55.32476493924151,-2.4410823199911427,False,-165.81704580306226,-66.66239444337796,0.0
108,-224.6844913611461,-119.73650201316852,False,-166.68229709550013,-67.14972919813417,0.0
109,-88.35949765968547,-44.225802752619146,False,-164.95937854203524,-66.18416195001903,0.0
110,-113.92061920502181,-54.32835545566683,False,-164.65411898957333,-65.95170476884279,0.0
111,-106.64541822386302,-23.594690149876456,False,-165.18069521890712,-65.87928867953386,0.0
112,-145.40246898421094,-21.851354369195864,False,-165.8874554735408,-65.77700030686341,0.0
113,-180.13699856045844,-76.61315929125291,False,-167.24261770396697,-66.32513709943346,0.0
114,-38.29343232762041,-10.610928854257708,False,-165.99617729956492,-65.60337106852062,0.0
115,-130.37013176000212,-31.178230004875573,False,-166.580555027239,-65.61470676969911,0.0
116,-158.14793814697208,-85.66661871616205,False,-166.4095170070927,-65.69679866088558,0.0
117,-252.86711170085357,-57.873141179434995,False,-165.82329549164348,-64.77158091929523,0.0
118,-57.925472819084916,-25.51661608940989,False,-164.34027666933864,-64.0154550779837,0.0
119,-150.86334902540804,-27.229853585271464,False,-161.91896733245625,-62.56669135881284,0.0
120,-13.280358978387795,12.81662464448181,False,-158.01623127632794,-60.28583555901266,0.0
121,-61.284874911898996,-34.94409518069271,False,-156.9774979328978,-59.92647042405145,0.0
122,-121.81626144783047,-24.45728201440257,False,-157.53145565904214,-59.833606967133555,0.0
123,-235.6490565967957,-25.728052503645674,False,-158.4023594518828,-59.46961006162736,0.0
124,-54.8416588633649,-9.093610577283837,False,-157.18024554066656,-58.580985933797045,0.0
125,-197.30754904095625,-80.49888206868911,False,-156.47129015184163,-58.02564203098492,0.0
126,-70.00781964747335,-32.81971392175405,False,-156.12645689424096,-57.78869496964071,0.0
127,-86.95771865096265,-2.670927766925894,False,-156.07724438516976,-57.37719210397549,0.0
128,-128.95686334320533,-43.940975276891265,False,-154.57730164980723,-56.66762219618747,0.0
129,-119.97466882773566,-44.18970388332352,False,-153.22618794080788,-55.476626321273734,0.0
130,-81.81006943633133,-14.171582976080959,False,-152.8125327166224,-55.15139059461074,0.0
131,-67.81623343027016,-5.528776286573251,False,-149.05035230315315,-53.32622653853099,0.0
132,-194.43794847183426,-56.14212911620814,False,-148.72100216244107,-53.20485136681259,0.0
133,-43.137541795883365,-7.375772313446646,False,-145.0088641534336,-50.96153683858078,0.0
134,-135.83676009393332,-11.618056950048855,False,-145.14570954755865,-50.329404001571646,0.0
135,-60.98758462252701,-4.405972524683479,False,-145.44647473756132,-50.30974074633633,0.0
136,-78.45526079624712,-33.136178070238145,False,-145.14489858609923,-50.34817724828956,0.0
137,-100.7927075621167,-8.458385323989878,False,-141.1549053281587,-49.09192479395554,0.0
138,-217.8550124846384,-37.29154757936334,False,-140.89759764828258,-48.77163288548628,0.0
139,-241.7752056192099,-101.16415970936023,False,-140.36652651955575,-48.98001578177196,0.0
140,-42.97554241990845,-11.068701322152258,False,-139.55107371406632,-48.458158088444364,0.0
141,3.9838191634792253,11.327361284419151,False,-138.70236367256382,-47.83997187135652,0.0
142,-11.67944439231097,8.246144988843692,False,-136.04912807508575,-46.38769114686852,0.0
143,-222.7535450593418,-45.81885246306757,False,-136.29140878956122,-45.97506596716815,0.0
144,-38.263733475331904,-4.939929696805124,False,-134.42971001197887,-44.87170354207749,0.0
145,-89.54784956836023,-16.189765862724762,False,-134.45224844801996,-44.78582253651316,0.0
146,-38.119622278303225,13.924503351724269,False,-133.58447215498666,-44.00969759363939,0.0
147,-89.54633876248857,-35.691630870125614,False,-130.59502107470942,-42.86599251531788,0.0
148,-66.50466164465715,-33.04262408716056,False,-129.07025853748053,-41.82466970367022,0.0
149,-289.59231265592473,-50.627411768462125,False,-130.4096772887975,-41.57788543652119,0.0
150,-230.70982472917038,-51.648821275210096,False,-130.41002503233855,-41.00799296672164,0.0
151,-48.515000231062245,-21.234614719246565,False,-129.77886378689232,-40.77096114402527,0.0
152,-113.46218163458443,-57.488109609103034,False,-130.420096876998,-41.158554230410715,0.0
153,-67.29591922214645,-17.2221996744575,False,-129.85891078565427,-40.86292437714194,0.0
154,-195.17842685274053,-28.642573596851054,False,-127.92421186667843,-39.5866598864457,0.0
155,-86.03941007579517,0.8189386829841876,False,-127.44060859430842,-39.06437950912452,0.0
156,10.809936303223708,-2.6225116096533796,False,-126.3996912545788,-38.610927267734546,0.0
157,-198.71756445112777,-8.674661438294457,False,-125.31846674936767,-37.40634395418347,0.0
158,18.809415189259223,20.338179826404424,False,-124.90426946650852,-37.018870339506414,0.0
159,-49.11784035845679,1.1556310110890173,False,-125.08014110188243,-37.1527732863758,0.0
160,55.654489142804344,29.16502633908083,False,-123.78099184627614,-36.63684026376461,0.0
161,-247.09542933315308,-30.581240616467372,False,-125.62138110167565,-36.607752704495944,0.0
162,-173.02918725573124,-15.12551618911533,False,-126.67306923559758,-36.655811481985,0.0
163,-125.48872537677998,-23.79707045750593,False,-127.34940972405614,-36.75065726213256,0.0
164,-94.50588516496298,-2.352346752301141,False,-128.1826786499871,-36.90582737474836,0.0
165,-58.36853049517922,-14.573227987661575,False,-127.71898187292996,-36.61478265448729,0.0
166,-36.0904876704311,24.799950350891123,False,-125.91038291599708,-35.29709822071136,0.0
167,-85.97353980781239,-28.307847630735008,False,-124.36076644979626,-34.63514491543005,0.0
168,-129.72639936546702,-38.58644057435359,False,-124.64399143898613,-34.70737792371677,0.0
169,-206.0274246706224,-4.028054135477192,False,-123.70892487721594,-33.46414099749463,0.0
170,-40.30147140098044,-17.18198955332472,False,-123.15389985482244,-33.24565704676766,0.0
171,-34.44294033195122,9.441006176632552,False,-123.05142744628183,-33.08845689100387,0.0
172,-87.68567787206678,11.09369313132546,False,-121.45839209373027,-32.094784662901816,0.0
173,-153.6787434919333,-4.640653690623107,False,-121.82434923697487,-31.628779412966654,0.0
174,-49.58882641576814,-8.712647262114189,False,-121.56958482070073,-31.451064844401575,0.0
175,-195.64499185745595,-37.81344949646114,False,-123.36072824616564,-31.89629443039899,0.0
176,-2.771706967689042,12.149638201524041,False,-122.45468204234164,-31.380849117341608,0.0
177,1.1321357125541738,24.127512564365308,False,-121.57311304820261,-30.86987003144967,0.0
178,-97.01336254196309,-28.161034631111214,False,-121.73119090966235,-30.672020859074905,0.0
179,-354.14352145628004,-32.809553843799776,False,-123.87739311276177,-30.254721087603812,0.0
180,-100.82397170335344,0.7572200074585558,False,-122.65271552316153,-29.505743908021174,0.0
181,-187.2370520031995,-32.761616409172674,False,-123.0827012391712,-29.422528596369858,0.0
182,32.68770063057056,10.66870125633683,False,-121.3521013866192,-29.054563871291478,0.0
183,-62.1698512123764,-15.949180574578072,False,-119.82295452654508,-28.310650113119532,0.0
184,6.004720406250755,29.77438885843141,False,-118.34477074339499,-27.49975116806015,0.0
185,-206.38702996903788,3.0135559294994696,False,-120.41477081186176,-27.362249161971132,0.0
186,-99.1279218978247,-6.206837246373257,False,-121.38536824616469,-27.551154280507152,0.0
187,-60.60809517503145,13.47229894399559,False,-119.04906081739742,-26.102911552330784,0.0
188,-92.62755241786259,-26.669091913995867,False,-116.53628998305935,-25.04329230017242,0.0
189,-102.4480356779358,10.651456917745143,False,-114.05473258044772,-23.686107973479725,0.0
190,-30.410400649376328,10.464452881416648,False,-113.07968547904167,-22.91718071998403,0.0
191,-33.09722727104471,-2.456897733506911,False,-110.5370574843857,-22.426117664772423,0.0
192,-57.70297109824557,-17.731125442376804,False,-109.24609935521117,-21.869585190301333,0.0
193,-21.155348959597603,-19.015341325268412,False,-109.07225359187791,-22.02882384104552,0.0
194,-8.48549731256287,16.61374519583547,False,-107.11498128002366,-21.299948710876183,0.0
195,-132.82449981873827,-34.125073958402965,False,-107.70437352347248,-21.27144017961229,0.0
196,-24.41883176818955,-9.996908493935308,False,-107.4321516455425,-21.09179415824635,0.0
197,-289.18729055321825,-21.22690532738629,False,-108.77656691931742,-20.722497709172234,0.0
198,-68.11458507666933,-7.241900818138844,False,-108.1903210947402,-20.70520629641703,0.0
199,-17.364774683064155,19.853665793621428,False,-104.66310680164648,-19.916049267355703,0.0
200,-41.94660298219712,21.64001869438892,False,-104.15918089237616,-19.28072333241998,0.0
201,-181.3235805897461,-40.78537037385649,False,-104.47102845193994,-19.197370146876963,0.0
202,106.38024666615843,2.194148882235316,False,-102.28060381705592,-18.70801875773303,0.0
203,-11.249952307846044,-12.378837889282908,False,-99.42241250715608,-17.757439232273228,0.0
204,118.32315272738852,10.735369124981128,False,-96.25941035669518,-17.876366432445284,0.0
205,-137.17113228183257,-16.991876707118855,False,-97.8032694829369,-18.122151881634554,0.0
206,-121.4747053290051,-1.5551211717352378,False,-97.99090213419375,-17.659344719845663,0.0
207,-293.66883777316264,-1.0922854728971019,False,-100.37434286253296,-17.645856751374723,0.0
208,-38.58636435523539,7.116505110140819,False,-98.51336159247384,-16.37732668014163,0.0
209,-123.51827217074987,3.2658521002960654,False,-98.86494933758449,-15.90241013161248,0.0
210,-80.19639687975909,-34.51319391570737,False,-98.52770711433188,-15.704258516212885,0.0
211,-394.1093855021875,-17.91708003445402,False,-101.40234678711514,-15.64748241505866,0.0
212,-192.99231159864905,-16.007788868699247,False,-101.8782452132595,-15.589046760053693,0.0
213,-0.5530602071261086,8.50729700931372,False,-100.0824058297262,-14.737842197048028,0.0
214,-188.43187292744338,-0.15045663417331112,False,-101.58379023572442,-14.633237474847183,0.0
215,-52.3196569297036,-20.363463418426143,False,-100.80328548742143,-14.525089808982687,0.0
216,99.23501230724487,42.09610732984702,False,-98.22945598287926,-13.247462548522599,0.0
217,-38.98536593425648,8.736219754411334,False,-96.0906385252133,-12.581368939184136,0.0
218,-108.23560852961265,-3.15990309168816,False,-96.59373988231854,-12.357801809206919,0.0
219,-97.6711540043308,-10.79099409359153,False,-96.06181793210779,-12.19341321429012,0.0
220,-15.421460745433208,-11.745681972632163,False,-96.08322894977825,-12.43903628046126,0.0
221,-111.65514073534897,-16.6055886795651,False,-96.58693160801273,-12.255651215449982,0.0
222,-42.49974476820273,2.890803656043791,False,-95.79376644121646,-11.982170358745519,0.0
223,36.3655917321313,8.505803593673862,False,-93.0736199579272,-11.639831797772322,0.0
224,-97.10099178356539,-28.732473598107994,False,-93.49621328712921,-11.836220427980567,0.0
225,-240.41224255650593,5.2593912947539065,False,-93.92726022228472,-10.978637694346137,0.0
226,-105.51454731199891,-14.132403437862566,False,-94.28232749892996,-10.791764589507222,0.0
227,-19.23671243614868,3.1224661421811644,False,-93.6051174367818,-10.733830650416152,0.0
228,-43.95915177693755,-5.423970239809833,False,-92.75514032111913,-10.348660600045338,0.0
229,6.194501348873885,5.885989860024012,False,-91.49344861935305,-9.847903662611861,0.0
230,13.892602442414358,29.36646755845681,False,-90.53642190056559,-9.412523157266484,0.0
231,-72.55965492292833,-2.772389462173958,False,-90.58385611549217,-9.38495928902249,0.0
232,-77.77532578938307,14.65993963166675,False,-89.41722988866768,-8.67693860154374,0.0
233,29.387424167675476,9.079113542817188,False,-88.69198022903208,-8.512389742981103,0.0
234,-111.80205729277611,-5.794130808928312,False,-88.4516332010205,-8.454150481569897,0.0
235,61.276537765072945,2.980142951870772,False,-87.2289919771445,-8.380289326804357,0.0
236,-35.94850944153926,-11.379599012935898,False,-86.80392446359743,-8.162723536231333,0.0
237,67.99445279950477,7.679206492456082,False,-85.11605285998121,-8.001347618066873,0.0
238,-68.19118943149076,5.227653734070168,False,-83.61941462944974,-7.576155604932539,0.0
239,71.67495767437303,4.619284380703214,False,-80.4849129965139,-6.518321164031903,0.0
240,-26.78324360423182,25.700535641356403,False,-80.32299000835712,-6.150628794396818,0.0
241,120.52603910252364,12.34302796165877,False,-79.15756780896668,-6.140472127624421,0.0
242,-51.74868445205804,-0.3337394328071226,False,-79.55826020956414,-6.226270971840928,0.0
243,49.29450898079156,48.51252260306327,False,-76.83777966916281,-5.28295722117962,0.0
244,-26.624475630813563,24.100666476931785,False,-76.72138709071764,-4.9925512594422505,0.0
245,-72.98512467937975,29.629071099324655,False,-76.55575984182784,-4.534362889821757,0.0
246,62.51999688923419,-1.7638892056843354,False,-75.54936365015246,-4.691246815395843,0.0
247,-401.85249261033846,20.063028817655297,False,-78.67242518863095,-4.133700218518033,0.0
248,37.314191599528506,17.006540085974166,False,-77.6342366561891,-3.633208576786686,0.0
249,51.945404170703895,18.09793823675705,False,-74.21885948792281,-2.9459550767344944,0.0
250,-34.91715594862143,-5.265094938678011,False,-72.26093280011733,-2.4821178133691735,0.0
251,-1.5617055037433065,10.702637356379938,False,-71.79139985284414,-2.1627452926129087,0.0
252,-41.098429709843415,-6.599257384772708,False,-71.06776233359673,-1.6538567703696054,0.0
253,-76.73875450098743,3.8808624769391726,False,-71.16219068638514,-1.4428261488556386,0.0
254,28.750286492024884,65.61908546039025,False,-68.92290355293748,-0.500209558283226,0.0
255,-133.80560791529163,-20.234772859465245,False,-69.40056553133245,-0.71074667370772,0.0
256,-54.26077246337255,13.93098614019941,False,-70.05127261899842,-0.5452116962091922,0.0
257,68.43324254279607,15.2271104726847,False,-67.37976454905917,-0.3061939770994008,0.0
258,-62.2882475994103,15.17844115435785,False,-68.19074117694586,-0.357791363819867,0.0
259,-35.89725888074794,15.02187383890052,False,-68.05853536216878,-0.21912893554175164,0.0
260,-8.893108577989976,72.33298063463612,False,-68.70401133937672,0.21255060741380136,0.0
261,28.37645293862562,19.229913096578354,False,-65.94929251665893,0.7106621445442585,0.0
262,-101.71823148286086,11.046038658800073,False,-65.23618295893023,0.9723776930234125,0.0
263,-35.38534388495847,-6.148386184047128,False,-64.33514914401201,1.1488645357580007,0.0
264,130.51585408062573,4.118685666744176,False,-62.08493175155613,1.2135748599484537,0.0
265,-23.434606389181088,17.41810613031005,False,-61.73559251049613,1.53348820112817,0.0
266,-65.53792394646575,20.83696425263407,False,-62.03006687325648,1.4938583401455994,0.0
267,-75.93576780426531,15.993697734266375,False,-61.929689153221005,1.9368737937956129,0.0
268,54.151790397606355,29.182360201276417,False,-60.09090725559028,2.614561801551913,0.0
269,2.519376683552278,41.26912744583504,False,-58.00543924204854,3.067533617365035,0.0
270,2.1983520605885865,41.17713809284532,False,-57.58044100743287,3.6511248938267364,0.0
271,68.1745447798604,38.20906945209611,False,-56.55426615631473,3.938805526581371,0.0
272,-17.752383993923885,47.01376991098826,False,-55.854933217533315,4.298006294378,0.0
273,-39.5639785513071,7.130005135216135,False,-54.713785568127044,4.415712882636392,0.0
274,-28.590983124266295,17.155060345908794,False,-54.50380713521203,4.674389958716622,0.0
275,-11.688933110940559,27.98279784176198,False,-52.66424654774686,5.332352432098852,0.0
276,-56.54743093867745,15.054130667040388,False,-53.20200378745675,5.361397356754017,0.0
277,-41.2816407954496,5.033416240762144,False,-53.626141552536794,5.170456393517984,0.0
278,62.24214348358335,43.823816838970956,False,-52.03358649228132,5.8903049082188055,0.0
279,-2.0334439254554546,12.91517882301518,False,-48.51248571697308,6.347552234886955,0.0
280,-10.42114588062819,16.310849178761853,False,-47.60845745874583,6.5030885265999885,0.0
281,-2.3531869857540504,43.28080114945571,False,-45.759618808571375,7.263512702186273,0.0
282,-27.068568083736743,37.84785463635893,False,-46.35718149571446,7.5353042359864935,0.0
283,-15.205770572564273,9.851194151264393,False,-45.88754068931634,7.793307983244919,0.0
284,-33.77723195102033,25.49758765846725,False,-46.285360212889046,7.750539971245278,0.0
285,57.41023260856048,47.09808405304707,False,-43.64738758711306,8.191385252480753,0.0
286,-43.10911680166622,16.09984954236155,False,-43.08719953615147,8.414452120368102,0.0
287,-15.85120752322273,45.46279703977732,False,-42.63963065963338,8.73435710132592,0.0
288,93.84204161043662,60.327521843458285,False,-40.77493471935039,9.60432323890046,0.0
289,-21.410914502032945,18.800904328125583,False,-39.96456350759136,9.685817713004266,0.0
290,-71.37326450669981,10.5917860565146,False,-40.374192146164596,9.687091044755244,0.0
291,-68.38245555965565,5.240531820258251,False,-40.7270444290507,9.764065340292897,0.0
292,-49.99726805665171,19.988016497807845,False,-40.649987398634764,10.141256759694743,0.0
293,-40.42942009403696,29.114819312197728,False,-40.842728109979156,10.622558366069404,0.0
294,-62.40066556709097,6.078937560479463,False,-41.38187979252443,10.517210289715845,0.0
295,-23.565409137498147,15.596885867270526,False,-40.28928888571204,11.014429887972579,0.0
296,-46.03755770771088,23.682724150918574,False,-40.50547614510725,11.35122621442112,0.0
297,168.85642479291664,47.08079453585367,False,-35.9250389916459,12.034303213053517,0.0
298,-64.05572989906943,17.532108306197166,False,-35.8844504398699,12.282043304296876,0.0
299,-86.4843561468085,12.602627764034452,False,-36.57564625450735,12.20953292400101,0.0
300,-34.7686722504521,18.297963581560275,False,-36.5038669471899,12.17611237287272,0.0
301,-79.93122933195626,11.335256827752357,False,-35.489943434612,12.697318644888808,0.0
302,-42.74937783289813,30.976591477914987,False,-36.98123967960257,12.985143070845604,0.0
303,15.098828024414201,47.328519773995076,False,-36.71775187627997,13.582216647478385,0.0
304,-59.76946291699478,12.038906881595718,False,-38.498678032723795,13.595252025044534,0.0
305,-68.141840979717,-0.7312757083495806,False,-37.80838511970264,13.757858035032225,0.0
306,-22.776466964782504,16.30354102570253,False,-36.82140273606041,13.936444657006602,0.0
307,70.58300729712904,56.431970953921315,False,-33.1788842853575,14.511687221274787,0.0
308,-49.060804138045214,-0.5658310543817339,False,-33.2836286831856,14.434863859629559,0.0
309,16.798685474378882,71.82217604288955,False,-31.880459106734307,15.120427099055496,0.0
310,-72.75163565012096,11.886003702843077,False,-31.80601149443792,15.584419075240998,0.0
311,-59.10058311601031,22.328692369209836,False,-28.455923470576153,15.986876799277638,0.0
312,-115.20131821855917,18.533133508354908,False,-27.67801353677526,16.33228602304818,0.0
313,-125.38219678564106,-10.491575195265757,False,-28.92630490256041,16.142297301002383,0.0
314,-64.8431106926298,-7.345033131025892,False,-27.69041728021227,16.070351536033858,0.0
315,21.039282087416,23.56808629396429,False,-26.956827890041076,16.50966703315776,0.0
316,-48.781263864812345,43.14713204593492,False,-28.436990651761647,16.520177280318645,0.0
317,169.35915606319514,65.00353331346429,False,-26.353545431787133,17.08285041590917,0.0
318,-47.85028705270154,-2.3392459836464257,False,-25.74969221701802,17.09105698698959,0.0
319,-45.26724412428044,9.769626050411578,False,-25.22565311821751,17.29666318842962,0.0
320,-5.645344209334862,48.03926249604267,False,-25.127891952856526,17.894512633116367,0.0
321,-81.89291201190255,9.31798929276446,False,-24.83026966562206,18.153748412839665,0.0
